sentence,prompt
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","John Wilkes Booth can be a named entity , and it's a person entity ."
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","President Lincoln can be a named entity , and it's a person entity ."
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","Booth , who assassinated cannot be a named entity ."
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",assassinated President Lincoln cannot be a named entity .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",who cannot be a named entity .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","John Wilkes Booth , who cannot be a named entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","Palace of Fine Arts can be a named entity , and it's a location entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","San Francisco can be a named entity , and it's a location entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","June 30 can be a named entity , and it's an other entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","July 1-2 , can be a named entity , and it's an other entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","Kevin O 'Brien can be a named entity , and it's a person entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","1-2 , said Kevin cannot be a named entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","Arts , in San Francisco , on cannot be a named entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",30 and July 1-2 cannot be a named entity .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",company performed at the cannot be a named entity .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",", in San cannot be a named entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","San Francisco , on June 30 cannot be a named entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","Kevin O 'Brien , cannot be a named entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",performed at the Palace of cannot be a named entity .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",a cannot be a named entity .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","and July 1-2 , said Kevin cannot be a named entity ."
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .","Wang Ziqiang can be a named entity , and it's a person entity ."
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .","Institute of Mechanics can be a named entity , and it's an organization entity ."
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",field cannot be a named entity .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",has made considerable headway in the area cannot be a named entity .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",. cannot be a named entity .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",the Institute of Mechanics cannot be a named entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;","Sun Hung Kai Properties can be a named entity , and it's an organization entity ."
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;","Hong Kong can be a named entity , and it's a location entity ."
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;","27 percent can be a named entity , and it's an other entity ."
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",Kong construction firm cannot be a named entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",a Hong Kong construction firm with a cannot be a named entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",Kong construction cannot be a named entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",Hung Kai Properties cannot be a named entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",percent cannot be a named entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",Kai Properties cannot be a named entity .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .","Marie Magdefrau Ferraro can be a named entity , and it's a person entity ."
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .","Bethany can be a named entity , and it's a location entity ."
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .","Conn. can be a named entity , and it's a location entity ."
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .","Connecticut Audubon Society wildlife can be a named entity , and it's an organization entity ."
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",", cannot be a named entity ."
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",group . cannot be a named entity .
