sentence,prompt
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",The entity type of John Wilkes Booth is a person .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",The entity type of President Lincoln is a person .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .",The entity type of who assassinated President Lincoln is none entity .
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","The entity type of John Wilkes Booth , who assassinated President is none entity ."
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","The entity type of Lincoln , is none entity ."
"John Wilkes Booth , who assassinated President Lincoln , was an actor .","The entity type of , was an actor . is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of Palace of Fine Arts is a location .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of San Francisco is a location .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of June 30 is an other .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of July 1-2 , is an other ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of Kevin O 'Brien is a person .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of Arts , is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of opera company performed at the Palace of Fine is none entity .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of on June 30 and July 1-2 , said is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of Arts , in San Francisco , is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.",The entity type of performed at the is none entity .
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of Kevin O 'Brien , a spokesman for the is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of of Fine Arts , in San Francisco , is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of 1-2 , said is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of , said is none entity ."
"The opera company performed at the Palace of Fine Arts , in San Francisco , on June 30 and July 1-2 , said Kevin O 'Brien , a spokesman for the theater.","The entity type of , a spokesman for the theater. is none entity ."
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",The entity type of Wang Ziqiang is a person .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",The entity type of Institute of Mechanics is an organization .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",The entity type of Institute of Mechanics has made considerable is none entity .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",The entity type of the Institute is none entity .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",The entity type of made is none entity .
"In the field of mechanics , Wang Ziqiang at the Institute of Mechanics has made considerable headway in the area of elastoplastic crack mechanics .",The entity type of Institute of Mechanics has made is none entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of Sun Hung Kai Properties is an organization .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of Hong Kong is a location .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of 27 percent is an other .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of Kong construction firm is none entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;","The entity type of Sun Hung Kai Properties , a Hong Kong is none entity ."
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of a Hong Kong construction firm with a is none entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;",The entity type of construction firm with is none entity .
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;","The entity type of , a Hong Kong is none entity ."
"Sun Hung Kai Properties , a Hong Kong construction firm with a 27 percent share ;","The entity type of , a Hong Kong construction firm is none entity ."
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",The entity type of Marie Magdefrau Ferraro is a person .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",The entity type of Bethany is a location .
"Marie Magdefrau Ferraro , 50 , of Bethany , Conn. , was shot to death Thursday when two bandits armed with assault rifles emerged from nearby bushes and began firing at a van carrying a Connecticut Audubon Society wildlife wild tour group .",The entity type of Conn. is a location .
